Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2018-07-23 00:00:00,7393.5,7800,7369.86,7719.62,12572.45,96571278.24,7681.18
2018-07-24 00:00:00,7712.46,8496.96,7691.14,8403.83,18707.41,151310569.73,8088.27
2018-07-25 00:00:00,8394.48,8475,8049.22,8174.06,10348.07,85270824.58,8240.26
2018-07-26 00:00:00,8174.06,8314.23,7855.97,7926,8091.87,65857948.72,8138.78
2018-07-27 00:00:00,7926,8274.98,7798.48,8183.05,8701.77,69758485.99,8016.59
2018-07-28 00:00:00,8177.72,8259,8051.43,8237.74,2765.68,22600879.91,8171.91
2018-07-29 00:00:00,8231.07,8299.99,8109.74,8216.74,3980.28,32668116.63,8207.49
2018-07-30 00:00:00,8216.74,8295,7853.01,8160.21,11785.89,95521277.83,8104.71
2018-07-31 00:00:00,8162.28,8162.37,7633.67,7725.43,11994.09,94080198.8,7843.88
2018-08-01 00:00:00,7726.85,7761.56,7440,7602.01,11406.77,86275617.41,7563.55
2018-08-02 00:00:00,7600.22,7709.98,7455,7536.37,5262.24,39925363.02,7587.15
2018-08-03 00:00:00,7535,7542.92,7286.41,7416.98,9585.78,70899644.26,7396.34
2018-08-04 00:00:00,7416.98,7494.48,6926,7009.99,6831.75,48822594.49,7146.42
2018-08-05 00:00:00,7009.94,7086.8,6888.88,7032.61,6039.14,42187260.05,6985.65
2018-08-06 00:00:00,7028.89,7157.93,6835.06,6936.11,7317.64,50894029.07,6954.98
2018-08-07 00:00:00,6932.18,7155,6671,6717.68,10039.39,69592717.09,6931.96
2018-08-08 00:00:00,6717.67,6717.68,6121,6283.59,14668.57,94168057.74,6419.72
2018-08-09 00:00:00,6283.89,6627,6190.01,6543.76,9484.89,60575830.64,6386.56
2018-08-10 00:00:00,6544.98,6584.05,5995.75,6139.99,14096.01,89098710.78,6320.85
2018-08-11 00:00:00,6139.99,6494.13,6000,6239.98,6818.38,42379946.32,6215.55
2018-08-12 00:00:00,6240.49,6493.77,6163.44,6310.82,7169.89,45228549.7,6308.12
2018-08-13 00:00:00,6311.99,6544.37,6142.2,6252.63,8896.68,56397569.36,6339.17
2018-08-14 00:00:00,6252.63,6254.02,5880,6193.62,14235.27,86043410.14,6044.38
2018-08-15 00:00:00,6194.3,6628.5,6186.02,6272.3,12501.11,80080675.52,6405.88
2018-08-16 00:00:00,6273.34,6477.57,6208.37,6313.51,7099.26,45050489.22,6345.8
2018-08-17 00:00:00,6314.08,6584.49,6290.64,6580.15,6635.58,42963411.49,6474.7
2018-08-18 00:00:00,6578.13,6615,6303,6399.28,3496.8,22509757.3,6437.24
2018-08-19 00:00:00,6397.37,6545,6312,6481.99,3138.71,20144658.35,6418.13
2018-08-20 00:00:00,6481.63,6522.99,6223.9,6260.82,6254.82,40034740.55,6400.62
2018-08-21 00:00:00,6260.83,6513.28,6246.05,6479.27,5655.04,36215468.25,6404.1
2018-08-22 00:00:00,6478.99,6906.81,6250,6355.76,11955.65,78180267.29,6539.19
2018-08-23 00:00:00,6355.97,6575.99,6344.8,6525.01,4028.43,25923311.05,6435.08
2018-08-24 00:00:00,6525.99,6721.09,6445.32,6692.94,6374.54,41835350.65,6562.88
2018-08-25 00:00:00,6692.99,6800,6664.25,6732.4,4980.65,33427519.44,6711.48
2018-08-26 00:00:00,6732.99,6775.34,6558.95,6700.46,3475.72,23147173.65,6659.68
2018-08-27 00:00:00,6700.13,6944.47,6641.35,6904.51,5863.69,39516728.82,6739.23
2018-08-28 00:00:00,6911.7,7125.28,6861.17,7080.94,8222.25,57566051.75,7001.25
2018-08-29 00:00:00,7079.46,7124.06,6890,7032.96,5730.98,40314346.33,7034.46
2018-08-30 00:00:00,7034.47,7055.97,6792.85,6984.01,6875.26,47500189.24,6908.86
2018-08-31 00:00:00,6984.34,7101.03,6879,7017.35,5790.38,40424258.59,6981.28
2018-09-01 00:00:00,7015.78,7300.18,7015.22,7185.01,4590.46,32867138.36,7159.88
2018-09-02 00:00:00,7195.8,7334.5,7130.63,7290.31,3297.69,23897118.98,7246.63
2018-09-03 00:00:00,7291.94,7340.08,7184,7258.99,2829.88,20542456.31,7259.13
2018-09-04 00:00:00,7261.29,7411.85,7231,7361,4531.15,33221323.53,7331.77
2018-09-05 00:00:00,7353.48,7387,6650,6679.3,12408.8,87114382.02,7020.37
2018-09-06 00:00:00,6671.95,6705.59,6253.29,6493.09,14674.02,94114515.67,6413.68
2018-09-07 00:00:00,6488.01,6525,6322,6400,6541.97,42087647,6433.48
2018-09-08 00:00:00,6401.01,6465.46,6113.23,6178.31,4284.19,26909063.9,6281.01
2018-09-09 00:00:00,6178.31,6451.51,6094.38,6236.04,4104.31,25806798.06,6287.73
2018-09-10 00:00:00,6238.99,6351.13,6223.9,6301.99,5371.73,33758141.37,6284.41
2018-09-11 00:00:00,6303.99,6405,6162.06,6279.99,7076.8,44475428.53,6284.68
2018-09-12 00:00:00,6274.6,6350,6192.89,6322.45,4282.16,26839702.05,6267.8
2018-09-13 00:00:00,6326.83,6537.46,6324.37,6485.7,6985.35,45125974.32,6460.09
2018-09-14 00:00:00,6482.95,6587,6384.36,6476.51,4598.02,29850883.84,6492.12
2018-09-15 00:00:00,6476.51,6570.1,6466.74,6520.15,1328.82,8662492.76,6518.94
2018-09-16 00:00:00,6521.49,6524.84,6349.47,6499.98,1098.63,7093170.71,6456.39
2018-09-17 00:00:00,6499.28,6530.24,6200,6254.52,4386.89,27739081.67,6323.18
2018-09-18 00:00:00,6251.49,6390,6226.63,6332.34,4196.47,26460916.64,6305.51
2018-09-19 00:00:00,6330,6510,6100,6388.4,7232.08,45772818.07,6329.13
2018-09-20 00:00:00,6388.4,6535.11,6333.63,6492.98,5177.65,33213278.94,6414.75
2018-09-21 00:00:00,6492.98,6775.34,6483.83,6749.45,8569.99,57182294.26,6672.39
2018-09-22 00:00:00,6748.85,6826.28,6624.79,6710.01,5491.81,36794402.76,6699.87
2018-09-23 00:00:00,6710.01,6774.91,6659,6702.22,3248.8,21797275,6709.32
2018-09-24 00:00:00,6703.37,6721.68,6550.96,6581.52,4030.73,26700208.64,6624.17
2018-09-25 00:00:00,6578.7,6579.59,6324.96,6428.99,8206.62,52637968.01,6414.09
2018-09-26 00:00:00,6428.09,6540,6379.44,6461.51,4295.93,27796306.37,6470.39
2018-09-27 00:00:00,6454.32,6736.85,6431.95,6681.62,5664.85,37174589.12,6562.32
2018-09-28 00:00:00,6684.5,6792.28,6525.67,6610.76,7642.05,50899264.34,6660.42
2018-09-29 00:00:00,6609.02,6609.02,6454,6579.38,3382.02,22128320.87,6542.94
2018-09-30 00:00:00,6574.29,6628.06,6510,6597.81,2482.7,16324644.28,6575.37
2018-10-01 00:00:00,6597.79,6638.15,6477.57,6571.2,4796.04,31458261.98,6559.22
2018-10-02 00:00:00,6569.32,6597,6447.28,6500,4116.13,26864363.52,6526.6
2018-10-03 00:00:00,6500,6510,6396.34,6456.77,4774.76,30760590.45,6442.33
2018-10-04 00:00:00,6454.81,6604.89,6450.58,6547.56,3832.7,25105506.15,6550.34
2018-10-05 00:00:00,6548.83,6641.35,6510,6582.12,3807.27,24952327.06,6553.86
2018-10-06 00:00:00,6582.11,6595.69,6526.28,6544.08,2022.78,13254229.65,6552.48
2018-10-07 00:00:00,6547.93,6600,6493.92,6577.63,2455.66,16093496.64,6553.64
2018-10-08 00:00:00,6574.15,6656.63,6541.06,6604.75,4079.04,26896727.81,6593.88
2018-10-09 00:00:00,6604.76,6623.14,6553.13,6588.8,2254.95,14848937.23,6585.04
2018-10-10 00:00:00,6588.72,6589.79,6387.91,6517.55,5177.07,33606177.89,6491.35
2018-10-11 00:00:00,6517.55,6520.43,6055.28,6152.76,9616.24,59646337.39,6202.67
2018-10-12 00:00:00,6152.76,6243.79,6109.79,6185.15,3246.38,20109494.41,6194.43
2018-10-13 00:00:00,6182.03,6219.77,6168.83,6199.69,1954.05,12104441.16,6194.55
2018-10-14 00:00:00,6201.23,6349.47,6143.08,6183,2525.74,15747443.03,6234.79
2018-10-15 00:00:00,6185.04,6756,6149.28,6441.74,16895.89,109101087.19,6457.26
2018-10-16 00:00:00,6438.2,6493.77,6386.4,6461.2,4703.09,30285390.61,6439.46
2018-10-17 00:00:00,6457.67,6465.39,6407.69,6437.29,2961.26,19059528.81,6436.28
2018-10-18 00:00:00,6440.07,6490,6350,6396.18,3823.17,24539602.73,6418.65
2018-10-19 00:00:00,6394.23,6412.4,6355.99,6383.46,2290.06,14619039.59,6383.7
2018-10-20 00:00:00,6380.47,6424.16,6363.02,6412.86,1261.98,8074213.59,6398.06
2018-10-21 00:00:00,6412.86,6470,6401.01,6413.38,1541.01,9913980.56,6433.42
2018-10-22 00:00:00,6412.62,6429.23,6372.53,6406.06,2407.54,15414714.1,6402.69
2018-10-23 00:00:00,6409.39,6421.58,6354.26,6393.41,2851.01,18228502.55,6393.71
2018-10-24 00:00:00,6396.24,6473,6393,6411.96,3535.34,22732295.2,6430.02
2018-10-25 00:00:00,6411.96,6422.73,6361.73,6393.53,3046.6,19490730.26,6397.53
2018-10-26 00:00:00,6393.38,6450.3,6377.81,6406.1,3323.83,21303202.37,6409.24
2018-10-27 00:00:00,6406.1,6420.01,6381.25,6407.66,890.13,5701110.62,6404.83
2018-10-28 00:00:00,6407.66,6420,6383,6405.57,839.3,5373482.3,6402.36
2018-10-29 00:00:00,6404.27,6420,6208.37,6266.52,5190.82,32694346.11,6298.49
2018-10-30 00:00:00,6266.47,6289,6240,6269.46,2523.58,15805196.34,6263.01
2018-10-31 00:00:00,6269.45,6350,6199.25,6303.27,5148.08,32332283.69,6280.45
2018-11-01 00:00:00,6304.5,6365.33,6288.01,6340.99,2190.97,13838359.44,6316.09
2018-11-02 00:00:00,6343.85,6381.25,6328.33,6350.43,2678.07,17012019.32,6352.34
2018-11-03 00:00:00,6350.05,6351.74,6312.48,6335,1084.14,6864460.65,6331.72
2018-11-04 00:00:00,6333.59,6475,6310.57,6421.76,2673.81,17116581.48,6401.56
2018-11-05 00:00:00,6428.23,6441.43,6369.89,6403.2,2335.49,14954709.15,6403.25
2018-11-06 00:00:00,6404.97,6460.01,6378.24,6447.5,4270.33,27417937.89,6420.56
2018-11-07 00:00:00,6448.17,6544,6442.47,6501,4800.82,31247977.06,6508.88
2018-11-08 00:00:00,6501,6511.27,6388.88,6405.49,3966.97,25570494.65,6445.85
2018-11-09 00:00:00,6405.49,6418.18,6307,6325,3218.13,20476250.47,6362.78
2018-11-10 00:00:00,6325,6377.26,6323,6349.32,1523.39,9677159.37,6352.37
2018-11-11 00:00:00,6349.39,6365,6269.46,6357.54,1718.27,10854216.52,6316.95
2018-11-12 00:00:00,6352.57,6388.21,6298.5,6318,3526.04,22378566.05,6346.66
2018-11-13 00:00:00,6318.01,6328.36,6244.35,6260.91,3630.56,22827592.59,6287.62
2018-11-14 00:00:00,6255.86,6298.47,5324,5595.91,25121.93,143987644.22,5731.55
2018-11-15 00:00:00,5592.23,5641,5199.8,5585,19945.91,108872516.92,5458.39
2018-11-16 00:00:00,5571.12,5610,5411.74,5508.71,8074.61,44657465.08,5530.61
2018-11-17 00:00:00,5514.62,5550.66,5452.63,5503.36,2732.79,14991835.84,5485.91
2018-11-18 00:00:00,5503.36,5658.47,5500,5559.26,2576.46,14290586.72,5546.61
2018-11-19 00:00:00,5553.01,5559.69,4694.44,4735.44,28910.67,147178633.81,5090.81
2018-11-20 00:00:00,4732.92,4897.36,4048.58,4352,39775.39,177352795.25,4458.86
2018-11-21 00:00:00,4349.41,4635,4242.33,4538.01,20678.25,92027869.73,4450.47
2018-11-22 00:00:00,4551.47,4589.53,4194.98,4275.23,10258.46,45481714.05,4433.58
2018-11-23 00:00:00,4268.4,4364.46,4061.02,4288.26,13322.78,56383826.96,4232.14
2018-11-24 00:00:00,4288.25,4376.88,3638.48,3785.65,14236.74,56563010.22,3973.03
2018-11-25 00:00:00,3780.67,4120,3474.73,3938.89,26969.95,101709290.06,3771.21
2018-11-26 00:00:00,3934.22,4069.59,3522.28,3727.34,24357.88,92772590.95,3808.73
2018-11-27 00:00:00,3727.34,3834.35,3548.76,3771.01,16814,62225242.1,3700.8
2018-11-28 00:00:00,3771.01,4355.08,3771,4220.16,22983.71,94257707.8,4101.07
2018-11-29 00:00:00,4219.77,4409.77,4086.97,4249.8,15944.01,67532605.27,4235.61
2018-11-30 00:00:00,4250,4300,3861,3971.06,14364.62,58011049.46,4038.47
2018-12-01 00:00:00,3970.56,4264.47,3904.34,4140.39,6412.23,26273733.31,4097.44
2018-12-02 00:00:00,4140.4,4265,4030,4102.05,7019.16,28949962.29,4124.42
2018-12-03 00:00:00,4099.63,4115.15,3747,3834.34,10726.68,41858808.87,3902.31
2018-12-04 00:00:00,3830.81,4033.98,3730,3903.52,12249.94,47819573.3,3903.66
2018-12-05 00:00:00,3903.52,3913.62,3662.35,3696.69,13443.22,50827904.39,3780.93
2018-12-06 00:00:00,3694.03,3844.79,3415.22,3437.26,15480.97,56597884.5,3655.97
2018-12-07 00:00:00,3437.22,3531,3210,3380.68,26513.23,88893035.82,3352.78
2018-12-08 00:00:00,3376.27,3495.99,3241,3398.8,10176.35,34421391.56,3382.49
2018-12-09 00:00:00,3398.8,3633.2,3371.09,3529.75,8011.02,27994455.42,3494.49
2018-12-10 00:00:00,3528.68,3588.43,3355,3408,10375.27,35762233.99,3446.87
2018-12-11 00:00:00,3406.41,3427.27,3292.65,3353.42,8951.71,30055511.53,3357.52
2018-12-12 00:00:00,3345.01,3490,3325.7,3430.18,7284.1,24838992.74,3410.03
2018-12-13 00:00:00,3430.2,3441.13,3221.14,3262.73,11715.02,39159173.14,3342.65
2018-12-14 00:00:00,3263.55,3294.81,3135.55,3195.75,14437.51,46477267.85,3219.2
2018-12-15 00:00:00,3194.04,3230,3122.28,3179.54,5814.87,18443151.4,3171.72
2018-12-16 00:00:00,3180.84,3259.43,3178.23,3193.78,6033.51,19434090.5,3221.03
2018-12-17 00:00:00,3191.41,3590,3181.26,3496.73,16389.79,55606991.78,3392.78
2018-12-18 00:00:00,3499.37,3684,3422.77,3667.16,13792.36,48496928.95,3516.22
2018-12-19 00:00:00,3667.16,3924.01,3642.69,3684.5,21125.61,79545514.15,3765.36
2018-12-20 00:00:00,3684.03,4172.07,3656.75,4073.77,25986.85,103366906.75,3977.66
2018-12-21 00:00:00,4073.58,4162,3770,3841.08,16967.23,67233453.96,3962.55
2018-12-22 00:00:00,3842.59,4010.16,3780.09,3980.9,7697.6,29734295.27,3862.8
2018-12-23 00:00:00,3977.65,4051,3900,3943.83,4609.89,18332110.09,3976.69
2018-12-24 00:00:00,3947.82,4236.84,3944.84,4036,12017.92,49649616.36,4131.3
2018-12-25 00:00:00,4034.54,4049.23,3674.73,3779.99,11801.43,44622786.99,3781.13
2018-12-26 00:00:00,3780,3863.34,3678.8,3810.01,10064.18,37995283.76,3775.3
2018-12-27 00:00:00,3810.01,3841.17,3566,3591.69,11850.01,43869266.6,3702.04
2018-12-28 00:00:00,3590.26,3970,3575,3884.97,13055.72,48891063.49,3744.8
2018-12-29 00:00:00,3884.66,3961.85,3702.51,3725.48,6901.38,26691913.7,3867.62
2018-12-30 00:00:00,3728.96,3870,3688.76,3835.79,5736.45,21721262.52,3786.53
2018-12-31 00:00:00,3831.03,3842.89,3630,3693.3,6667.16,25010761.82,3751.33
2019-01-01 00:00:00,3693.85,3845.46,3629.66,3823.44,5149.61,19109447.54,3710.86
2019-01-02 00:00:00,3825.41,3918.67,3770,3885.87,5534.47,21204092.85,3831.28
2019-01-03 00:00:00,3890.27,3893.4,3760,3787.81,4803.25,18338723.9,3817.99
2019-01-04 00:00:00,3785.64,3850.33,3732.38,3817.71,7452.06,28220044.67,3786.88
2019-01-05 00:00:00,3822,3887.09,3780,3791.84,3656.38,14020879.43,3834.64
2019-01-06 00:00:00,3795.38,4090,3753,4040.71,5400.71,21427648.65,3967.56
2019-01-07 00:00:00,4040.71,4070,3964.01,4005.45,7445.1,29916081.14,4018.23
2019-01-08 00:00:00,4005,4112,3934.73,3994.9,11819.99,47481852.77,4017.08
2019-01-09 00:00:00,3994.75,4060,3948.44,4002.13,7390.13,29620536.33,4008.12
2019-01-10 00:00:00,4003.09,4036.22,3503.44,3627.51,16118.42,60604856.02,3759.97
2019-01-11 00:00:00,3627.65,3704.6,3569.85,3632.02,10571.08,38424235.36,3634.84
2019-01-12 00:00:00,3631,3650.35,3557.09,3617.13,3184.35,11535036.6,3622.41
2019-01-13 00:00:00,3617.75,3654.02,3476,3515.95,5908.52,20934352.45,3543.08
2019-01-14 00:00:00,3517.03,3714,3506,3664.28,9925.99,35847383.46,3611.47
2019-01-15 00:00:00,3664.28,3687.02,3534.68,3576.93,8059.82,29241212.44,3628.02
2019-01-16 00:00:00,3576.92,3669,3570.48,3605.91,7675.07,27663336.54,3604.31
2019-01-17 00:00:00,3609.5,3660,3534.25,3638.01,7499.53,27014864.27,3602.21
2019-01-18 00:00:00,3638.01,3641.9,3577,3609.21,5023.51,18143547.92,3611.73
2019-01-19 00:00:00,3609.29,3774,3602.6,3681,4080.88,15092405.4,3698.32
2019-01-20 00:00:00,3680,3703.27,3470,3536.72,5591.02,19980428.35,3573.67
2019-01-21 00:00:00,3537.42,3573.29,3485.58,3531.51,5821.9,20586618.86,3536.07
2019-01-22 00:00:00,3531.51,3615.8,3401.36,3576.81,6877.06,24400934.5,3548.16
2019-01-23 00:00:00,3574.44,3620.23,3518,3552.32,6170.84,21996453.75,3564.58
2019-01-24 00:00:00,3553.2,3598,3524,3570.73,4488.01,15953466.43,3554.68
2019-01-25 00:00:00,3570.67,3578.79,3511,3560,4961.8,17617604.18,3550.65
2019-01-26 00:00:00,3560.94,3657.89,3536.51,3555.56,2697.88,9670775.28,3584.58
2019-01-27 00:00:00,3555.31,3564.12,3456,3533.23,3852.66,13626083.66,3536.8
2019-01-28 00:00:00,3532.23,3536.77,3357.3,3429.5,10345.1,35519461.33,3433.46
2019-01-29 00:00:00,3431.43,3438.76,3322.19,3390.5,7284.39,24704685.92,3391.46
2019-01-30 00:00:00,3391.25,3465.05,3372.34,3437.35,5704.02,19556298.64,3428.51
2019-01-31 00:00:00,3438,3474.2,3392.6,3413.11,5951.82,20359058.48,3420.65
2019-02-01 00:00:00,3413.69,3460,3364.53,3434.83,6659.85,22735654.44,3413.84
2019-02-02 00:00:00,3434.83,3485,3406.38,3462.82,3051.96,10489394.68,3436.94
2019-02-03 00:00:00,3470.5,3476.33,3384.67,3414.82,2813.89,9626058.84,3420.91
2019-02-04 00:00:00,3413.75,3439.46,3394.85,3410.87,3244.08,11074078.68,3413.62
2019-02-05 00:00:00,3409.81,3435,3396,3431.39,4045.63,13840265.57,3421.04
2019-02-06 00:00:00,3431.81,3445.6,3328.7,3364.62,6137.41,20699744.76,3372.72
2019-02-07 00:00:00,3364,3383.29,3350,3359.33,4293.56,14448057.46,3365.06
2019-02-08 00:00:00,3358.39,3711.04,3337.91,3622.94,14388.65,50248129.15,3492.21
2019-02-09 00:00:00,3626.12,3639.74,3589.52,3622.62,4054.5,14659227.17,3615.54
2019-02-10 00:00:00,3622.74,3662.43,3576.16,3650.37,4155.51,14996011.74,3608.71
2019-02-11 00:00:00,3651.32,3652.56,3578.7,3588.7,7931.41,28525625.69,3596.54
2019-02-12 00:00:00,3588.99,3619.93,3548.28,3585.94,10074.82,36046410.87,3577.87
2019-02-13 00:00:00,3585.7,3629.81,3541,3574.93,7992.74,28613304.74,3579.91
2019-02-14 00:00:00,3575.01,3590.74,3531.01,3560.46,5910.24,21082913.21,3567.18
2019-02-15 00:00:00,3560.45,3620.53,3544.88,3566.29,6234.77,22272512.65,3572.31
2019-02-16 00:00:00,3566.29,3609,3561.96,3579.92,3442.48,12350121.59,3587.57
2019-02-17 00:00:00,3580.43,3663.34,3553.98,3625.6,5012.46,18011276.28,3593.3
2019-02-18 00:00:00,3625.6,3916.47,3614.82,3869.8,15567.08,58674557.93,3769.14
2019-02-19 00:00:00,3870.97,4000,3840.08,3888.46,12525.14,48910408.18,3904.98
2019-02-20 00:00:00,3889.92,3967.52,3861.49,3936.53,9854.35,38561744.99,3913.17
2019-02-21 00:00:00,3936.8,3989.99,3866.25,3900.4,8055.8,31475910.64,3907.24
2019-02-22 00:00:00,3900.64,3957,3882.59,3939.82,6593.86,25879991.77,3924.86
2019-02-23 00:00:00,3939.83,4157.87,3905.63,4113.53,7966.32,32028687.87,4020.51
2019-02-24 00:00:00,4113.56,4190,3714.42,3730.68,13737.01,53603410.05,3902.12
2019-02-25 00:00:00,3733.78,3861.81,3732.6,3820.71,8835.36,33543603.92,3796.52
2019-02-26 00:00:00,3817.93,3830,3760.09,3795.06,6543.16,24837831.57,3796
2019-02-27 00:00:00,3794.42,3822.85,3658.19,3798.47,7602.3,28706835.35,3776.07
2019-02-28 00:00:00,3796.49,3897.62,3755,3791.36,6747.88,25746719.72,3815.53
2019-03-01 00:00:00,3791.02,3845.3,3789.5,3807.05,4761.41,18170862.43,3816.28
2019-03-02 00:00:00,3805,3818.75,3760,3810.46,3259.74,12393751.74,3802.06
2019-03-03 00:00:00,3810.47,3822.39,3756,3789.52,2508.09,9523416.42,3797.08
2019-03-04 00:00:00,3789.7,3806.9,3670,3698.66,7293.72,27105164.09,3716.23
2019-03-05 00:00:00,3698.65,3877.1,3690,3844.07,7280.82,27498624.65,3776.86
2019-03-06 00:00:00,3844.07,3895.12,3808.8,3851.55,6402.68,24600354.34,3842.2
2019-03-07 00:00:00,3851.26,3891.04,3826.13,3856.64,7964.51,30756305.29,3861.67
2019-03-08 00:00:00,3856.78,3924.37,3760.1,3844.64,7707.4,29803213.62,3866.83
2019-03-09 00:00:00,3841.27,3950.25,3835.66,3916.43,5125.9,19985226.61,3898.87
2019-03-10 00:00:00,3916.42,3916.43,3862,3897.92,3000.61,11673773.43,3890.47
2019-03-11 00:00:00,3898.14,3912.89,3812.64,3849.25,6612.12,25515157.45,3858.85
2019-03-12 00:00:00,3848.86,3877.69,3791.07,3859.74,5794.61,22283818.22,3845.61
2019-03-13 00:00:00,3861.37,3874.68,3820,3848.48,4275.54,16469275.85,3851.98
2019-03-14 00:00:00,3848.1,3903.98,3775.01,3854.77,5167.57,19886126.85,3848.26
2019-03-15 00:00:00,3857.33,3912.06,3843.09,3901.21,6411.98,24876260.54,3879.65
2019-03-16 00:00:00,3899.19,4040,3899.12,3990,6959.48,27724833.66,3983.75
2019-03-17 00:00:00,3990,3992.42,3927.28,3965.5,2711.95,10744212.34,3961.8
2019-03-18 00:00:00,3965.63,4016.63,3929.83,3969.59,5420.23,21505812.16,3967.69
2019-03-19 00:00:00,3969.94,4012.63,3947.15,3998.13,5317.45,21153639.86,3978.15
2019-03-20 00:00:00,3999.5,4050,3962.6,4031.59,6244.95,24964948.95,3997.62
2019-03-21 00:00:00,4033.7,4055.35,3919.63,3974.21,7561.76,30251309.87,4000.56
2019-03-22 00:00:00,3974.5,4000.81,3958.94,3982.07,3453.37,13748642.55,3981.23
2019-03-23 00:00:00,3980.4,4001.17,3957.11,3982.52,2259.56,8995643.74,3981.14
2019-03-24 00:00:00,3979.19,3980.97,3942.04,3969.99,2204.07,8742092.02,3966.35
2019-03-25 00:00:00,3970.23,3980.22,3850.45,3910.51,6913.37,27189380.94,3932.87
2019-03-26 00:00:00,3910,3936.36,3879.5,3922.58,4315.6,16861151.72,3907.02
2019-03-27 00:00:00,3922.58,4037.11,3912.19,4025.5,8151.68,32592640.14,3998.28
2019-03-28 00:00:00,4025.5,4025.56,3992.6,4012.23,3927.55,15744777.99,4008.81
2019-03-29 00:00:00,4011,4102.57,4005,4090,8391.03,34098247.14,4063.65
2019-03-30 00:00:00,4090,4130.36,4040,4094.92,3923.14,16028640.27,4085.67
2019-03-31 00:00:00,4094.92,4101.7,4074.29,4096.08,2402.59,9822820.41,4088.43
2019-04-01 00:00:00,4092.02,4150,4052.56,4136.32,7232.99,29807202.33,4121.01
2019-04-02 00:00:00,4133.93,5080,4130.64,4899.63,30686.17,144785689.16,4718.27
2019-04-03 00:00:00,4899.01,5345,4800.5,4978.23,29321.27,148435658.41,5062.39
2019-04-04 00:00:00,4972.83,5077.35,4778.59,4907.94,15898.12,78840978.39,4959.14
2019-04-05 00:00:00,4911.14,5067.62,4883.83,5039.73,13023.75,64917443.58,4984.54
2019-04-06 00:00:00,5041,5240,4900,5041.39,10049.84,51017111.46,5076.41
2019-04-07 00:00:00,5041.92,5253.49,5028.3,5190.85,10872.52,55878707.92,5139.44
2019-04-08 00:00:00,5192.92,5347.37,5127.68,5287.88,13344.98,69911564.04,5238.79
2019-04-09 00:00:00,5287.97,5288.95,5136.01,5192.6,9410.35,49074999.2,5215
2019-04-10 00:00:00,5184.03,5466.06,5161,5323.47,10723.93,56733870.63,5290.4
2019-04-11 00:00:00,5323.47,5344.31,4966.87,5040.2,15052.96,77058519.38,5119.16
2019-04-12 00:00:00,5037.82,5122.48,4912,5076.35,8057.04,40611392.58,5040.49
2019-04-13 00:00:00,5075.74,5122.01,5033.73,5063.63,4520.44,22996133.34,5087.15
2019-04-14 00:00:00,5064,5185.26,5012.73,5162.72,3443.45,17507405.65,5084.27
2019-04-15 00:00:00,5160.54,5192.01,4948.57,5027.31,7423.01,37886833.04,5103.97
2019-04-16 00:00:00,5027.33,5231.96,5014.77,5202.43,7675.4,39252097.87,5114.01
2019-04-17 00:00:00,5201.47,5275.07,5170.01,5233.72,6741.08,35182213.53,5219.08
2019-04-18 00:00:00,5227.6,5325,5218.23,5281.58,6375.9,33581379.58,5266.93
2019-04-19 00:00:00,5283,5357.96,5180.37,5289.91,5285.61,27787551.02,5257.21
2019-04-20 00:00:00,5289.91,5362.97,5253.82,5318.89,3665.57,19479087.79,5314.07
2019-04-21 00:00:00,5318.94,5346.91,5212.8,5295.65,4631.04,24426951.87,5274.62
2019-04-22 00:00:00,5295.96,5439.12,5249,5386.8,7127.11,38003121.44,5332.19
2019-04-23 00:00:00,5388.22,5627,5363.24,5531.32,10132.4,56135134.06,5540.16
2019-04-24 00:00:00,5531.29,5623.3,5372,5440.95,10521.04,57671142.74,5481.51
2019-04-25 00:00:00,5440.95,5510,4991.42,5132.55,9893.94,52721094.6,5328.63
2019-04-26 00:00:00,5132.5,5291.48,5046.31,5155.19,15033.1,77511527.5,5156.06
2019-04-27 00:00:00,5154.11,5218.31,5113,5168.91,4041.33,20859890.06,5161.64
2019-04-28 00:00:00,5171.51,5213.23,5099,5160.98,3957.25,20435452.59,5164.05
2019-04-29 00:00:00,5152.98,5191.96,5071.58,5149.11,5753.62,29624138.31,5148.79
2019-04-30 00:00:00,5150.21,5287.4,5127.05,5269,5055.27,26344656.3,5211.32
2019-05-01 00:00:00,5267.86,5357.96,5263.03,5318.42,4209.28,22327344.49,5304.31
2019-05-02 00:00:00,5322.28,5422.94,5304.99,5385,5908.52,31718265.13,5368.22
2019-05-03 00:00:00,5385,5796.56,5363.1,5658.22,12700.59,71710767.76,5646.26
2019-05-04 00:00:00,5659.82,5846.13,5510,5764.65,8525.46,48561070.88,5696.01
2019-05-05 00:00:00,5766.46,5782.55,5624.25,5709.32,5162.56,29525690.05,5719.19
2019-05-06 00:00:00,5714.4,5755.79,5562.44,5685.46,6826.98,38600438.32,5654.1
2019-05-07 00:00:00,5686.88,5970,5686.88,5751.54,10741.56,62963390.9,5861.66
2019-05-08 00:00:00,5751.54,5986,5658.66,5940.89,6320.41,36919597.99,5841.33
2019-05-09 00:00:00,5945.32,6172,5932.83,6156.7,9081.24,54837077.64,6038.5
2019-05-10 00:00:00,6151.66,6426.8,6105,6342.84,13821.71,86993043.92,6293.94
2019-05-11 00:00:00,6338.93,7445,6338.93,7217.47,22331.44,154120013.56,6901.48
